busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T00:01:00,40,426321,-3,703783,47,50
BUS01,2025-05-15T00:02:00,40,425925,-3,703698,58,35
BUS01,2025-05-15T00:03:00,40,426339,-3,703959,2,93
BUS01,2025-05-15T00:04:00,40,426431,-3,703657,12,57
BUS01,2025-05-15T00:05:00,40,426427,-3,703807,27,96
BUS01,2025-05-15T00:06:00,40,426846,-3,703905,6,11
BUS01,2025-05-15T00:07:00,40,426759,-3,703857,2,58
BUS01,2025-05-15T00:08:00,40,426445,-3,704147,59,15
BUS01,2025-05-15T00:09:00,40,426782,-3,704634,45,13
BUS01,2025-05-15T00:10:00,40,426479,-3,704193,58,49
BUS01,2025-05-15T00:11:00,40,426765,-3,704207,8,37
BUS01,2025-05-15T00:12:00,40,427125,-3,703950,57,09
BUS01,2025-05-15T00:13:00,40,426955,-3,703810,9,98
BUS01,2025-05-15T00:14:00,40,426698,-3,704015,34,22
BUS01,2025-05-15T00:15:00,40,426999,-3,703713,16,80
BUS01,2025-05-15T00:16:00,40,426910,-3,703621,5,54
BUS01,2025-05-15T00:17:00,40,427064,-3,703611,34,25
BUS01,2025-05-15T00:18:00,40,426794,-3,703798,45,26
BUS01,2025-05-15T00:19:00,40,426624,-3,704212,20,31
BUS01,2025-05-15T00:20:00,40,426929,-3,704515,52,81
BUS01,2025-05-15T00:21:00,40,426499,-3,704473,17,07
BUS01,2025-05-15T00:22:00,40,426051,-3,704060,20,67
BUS01,2025-05-15T00:23:00,40,425573,-3,703921,6,90
BUS01,2025-05-15T00:24:00,40,425759,-3,704309,34,93
BUS01,2025-05-15T00:25:00,40,426024,-3,704714,29,25
BUS01,2025-05-15T00:26:00,40,426389,-3,704681,41,50
BUS01,2025-05-15T00:27:00,40,426854,-3,704507,48,56
BUS01,2025-05-15T00:28:00,40,427249,-3,704584,28,26
BUS01,2025-05-15T00:29:00,40,427444,-3,704863,23,64
BUS01,2025-05-15T00:30:00,40,427076,-3,705124,21,61
BUS01,2025-05-15T00:31:00,40,427215,-3,705019,21,23
BUS01,2025-05-15T00:32:00,40,426947,-3,704625,14,95
BUS01,2025-05-15T00:33:00,40,426780,-3,704595,25,71
BUS01,2025-05-15T00:34:00,40,426783,-3,704685,13,71
BUS01,2025-05-15T00:35:00,40,427058,-3,704769,46,40
BUS01,2025-05-15T00:36:00,40,427279,-3,704811,25,14
BUS01,2025-05-15T00:37:00,40,427030,-3,705141,43,65
BUS01,2025-05-15T00:38:00,40,427272,-3,705247,40,36
BUS01,2025-05-15T00:39:00,40,427343,-3,704909,23,41
BUS01,2025-05-15T00:40:00,40,427467,-3,705246,50,37
BUS01,2025-05-15T00:41:00,40,427906,-3,705107,43,96
BUS01,2025-05-15T00:42:00,40,427533,-3,705515,25,30
BUS01,2025-05-15T00:43:00,40,427216,-3,705021,10,24
BUS01,2025-05-15T00:44:00,40,426881,-3,704840,18,45
BUS01,2025-05-15T00:45:00,40,427318,-3,705172,25,23
BUS01,2025-05-15T00:46:00,40,427149,-3,705566,12,09
BUS01,2025-05-15T00:47:00,40,427113,-3,705493,50,58
BUS01,2025-05-15T00:48:00,40,427189,-3,705941,42,24
BUS01,2025-05-15T00:49:00,40,426750,-3,706092,50,33
BUS01,2025-05-15T00:50:00,40,426915,-3,705751,24,18
BUS01,2025-05-15T00:51:00,40,427017,-3,706010,35,28
BUS01,2025-05-15T00:52:00,40,427003,-3,705978,2,03
BUS01,2025-05-15T00:53:00,40,426854,-3,706098,5,77
BUS01,2025-05-15T00:54:00,40,427208,-3,705812,42,92
BUS01,2025-05-15T00:55:00,40,427212,-3,706260,7,25
BUS01,2025-05-15T00:56:00,40,426734,-3,706566,34,12
BUS01,2025-05-15T00:57:00,40,426480,-3,706175,45,25
BUS01,2025-05-15T00:58:00,40,426060,-3,706501,58,80
BUS01,2025-05-15T00:59:00,40,426197,-3,706005,50,40
BUS01,2025-05-15T01:00:00,40,425793,-3,706240,16,99
BUS02,2025-05-15T00:01:00,40,424105,-3,697867,44,70
BUS02,2025-05-15T00:02:00,40,424034,-3,697890,14,96
BUS02,2025-05-15T00:03:00,40,424381,-3,698046,32,01
BUS02,2025-05-15T00:04:00,40,424264,-3,697771,11,72
BUS02,2025-05-15T00:05:00,40,424617,-3,697641,27,69
BUS02,2025-05-15T00:06:00,40,424959,-3,697429,29,31
BUS02,2025-05-15T00:07:00,40,425050,-3,697895,1,17
BUS02,2025-05-15T00:08:00,40,424607,-3,697582,58,40
BUS02,2025-05-15T00:09:00,40,424831,-3,697203,1,82
BUS02,2025-05-15T00:10:00,40,425314,-3,696711,22,56
BUS02,2025-05-15T00:11:00,40,424964,-3,696311,22,17
BUS02,2025-05-15T00:12:00,40,424501,-3,695938,20,83
BUS02,2025-05-15T00:13:00,40,424188,-3,696435,50,03
BUS02,2025-05-15T00:14:00,40,424348,-3,696722,38,16
BUS02,2025-05-15T00:15:00,40,424640,-3,696823,0,84
BUS02,2025-05-15T00:16:00,40,424924,-3,696937,23,68
BUS02,2025-05-15T00:17:00,40,424549,-3,697303,11,53
BUS02,2025-05-15T00:18:00,40,424472,-3,697670,14,96
BUS02,2025-05-15T00:19:00,40,424911,-3,697926,19,45
BUS02,2025-05-15T00:20:00,40,425111,-3,697689,10,75
BUS02,2025-05-15T00:21:00,40,425117,-3,697921,41,43
BUS02,2025-05-15T00:22:00,40,425488,-3,697902,4,99
BUS02,2025-05-15T00:23:00,40,425884,-3,698143,6,79
BUS02,2025-05-15T00:24:00,40,426000,-3,698203,10,88
BUS02,2025-05-15T00:25:00,40,425682,-3,698425,55,86
BUS02,2025-05-15T00:26:00,40,425907,-3,698909,34,42
BUS02,2025-05-15T00:27:00,40,425850,-3,698745,36,27
BUS02,2025-05-15T00:28:00,40,426226,-3,698300,42,92
BUS02,2025-05-15T00:29:00,40,425882,-3,697951,40,98
BUS02,2025-05-15T00:30:00,40,426016,-3,697939,35,41
BUS02,2025-05-15T00:31:00,40,426193,-3,697651,22,74
