busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T10:59:00,40,425834,-3,696033,0,82
BUS01,2025-05-15T11:00:00,40,425516,-3,695549,12,06
BUS01,2025-05-15T11:01:00,40,425993,-3,695935,11,77
BUS01,2025-05-15T11:02:00,40,426169,-3,696169,29,22
BUS01,2025-05-15T11:03:00,40,426637,-3,695708,52,06
BUS01,2025-05-15T11:04:00,40,426293,-3,696062,18,04
BUS01,2025-05-15T11:05:00,40,426136,-3,696385,39,74
BUS01,2025-05-15T11:06:00,40,426074,-3,696002,39,16
BUS01,2025-05-15T11:07:00,40,425725,-3,695968,20,12
BUS01,2025-05-15T11:08:00,40,425695,-3,696359,0,40
BUS01,2025-05-15T11:09:00,40,425711,-3,696363,15,31
BUS01,2025-05-15T11:10:00,40,425712,-3,696745,28,60
BUS01,2025-05-15T11:11:00,40,425326,-3,696620,1,45
BUS01,2025-05-15T11:12:00,40,425200,-3,696205,40,62
BUS01,2025-05-15T11:13:00,40,425027,-3,696103,48,38
BUS01,2025-05-15T11:14:00,40,425296,-3,696598,14,70
BUS01,2025-05-15T11:15:00,40,425278,-3,696888,35,75
BUS01,2025-05-15T11:16:00,40,424809,-3,697242,47,56
BUS01,2025-05-15T11:17:00,40,424630,-3,697735,29,29
BUS01,2025-05-15T11:18:00,40,424339,-3,697884,23,08
BUS01,2025-05-15T11:19:00,40,424145,-3,698267,27,72
BUS01,2025-05-15T11:20:00,40,423721,-3,698763,35,03
BUS01,2025-05-15T11:21:00,40,423893,-3,699075,19,93
BUS01,2025-05-15T11:22:00,40,423708,-3,699157,54,90
BUS01,2025-05-15T11:23:00,40,423771,-3,699536,26,14
BUS01,2025-05-15T11:24:00,40,423494,-3,699450,7,26
BUS01,2025-05-15T11:25:00,40,423073,-3,699110,26,20
BUS01,2025-05-15T11:26:00,40,423193,-3,699252,26,39
BUS01,2025-05-15T11:27:00,40,422750,-3,699319,1,50
BUS01,2025-05-15T11:28:00,40,422315,-3,699499,59,10
BUS01,2025-05-15T11:29:00,40,422725,-3,699979,30,24
BUS01,2025-05-15T11:30:00,40,422755,-3,700266,8,62
BUS01,2025-05-15T11:31:00,40,422856,-3,700598,32,87
BUS01,2025-05-15T11:32:00,40,423219,-3,700562,14,06
BUS01,2025-05-15T11:33:00,40,423280,-3,700267,7,64
BUS01,2025-05-15T11:34:00,40,423164,-3,700758,47,00
BUS01,2025-05-15T11:35:00,40,422911,-3,700577,33,95
BUS01,2025-05-15T11:36:00,40,423257,-3,700331,4,86
BUS01,2025-05-15T11:37:00,40,423434,-3,699904,22,46
BUS01,2025-05-15T11:38:00,40,423430,-3,700218,47,07
BUS01,2025-05-15T11:39:00,40,423060,-3,700321,19,17
BUS01,2025-05-15T11:40:00,40,423465,-3,700472,28,65
BUS01,2025-05-15T11:41:00,40,423698,-3,700122,41,03
BUS01,2025-05-15T11:42:00,40,423396,-3,700141,15,77
BUS01,2025-05-15T11:43:00,40,423540,-3,699887,51,13
BUS01,2025-05-15T11:44:00,40,423955,-3,700093,42,23
BUS01,2025-05-15T11:45:00,40,423832,-3,699810,54,42
BUS01,2025-05-15T11:46:00,40,423875,-3,699964,5,77
BUS01,2025-05-15T11:47:00,40,423898,-3,700210,22,77
