busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T12:13:00,40,423509,-3,700445,0,39
BUS01,2025-05-15T12:14:00,40,423643,-3,700072,57,77
BUS01,2025-05-15T12:15:00,40,423313,-3,700054,22,15
BUS01,2025-05-15T12:16:00,40,422923,-3,699576,31,82
BUS01,2025-05-15T12:17:00,40,422945,-3,699934,0,16
BUS01,2025-05-15T12:18:00,40,423027,-3,699611,56,58
BUS01,2025-05-15T12:19:00,40,422757,-3,699964,11,19
BUS01,2025-05-15T12:20:00,40,422746,-3,699970,17,16
BUS01,2025-05-15T12:21:00,40,422739,-3,699557,15,59
BUS01,2025-05-15T12:22:00,40,422626,-3,699161,17,14
BUS01,2025-05-15T12:23:00,40,422642,-3,698920,23,75
BUS01,2025-05-15T12:24:00,40,422835,-3,698914,4,14
BUS01,2025-05-15T12:25:00,40,422741,-3,699303,28,60
BUS01,2025-05-15T12:26:00,40,422773,-3,699076,25,03
BUS01,2025-05-15T12:27:00,40,422414,-3,699265,26,24
BUS01,2025-05-15T12:28:00,40,422780,-3,699454,6,38
BUS01,2025-05-15T12:29:00,40,422934,-3,699903,45,31
BUS01,2025-05-15T12:30:00,40,422498,-3,700255,41,69
BUS01,2025-05-15T12:31:00,40,422131,-3,700246,48,47
BUS01,2025-05-15T12:32:00,40,421776,-3,700665,9,20
BUS01,2025-05-15T12:33:00,40,422011,-3,700676,17,89
BUS01,2025-05-15T12:34:00,40,421947,-3,700240,2,23
BUS01,2025-05-15T12:35:00,40,421802,-3,699879,57,55
BUS01,2025-05-15T12:36:00,40,421831,-3,699922,56,88
BUS01,2025-05-15T12:37:00,40,421647,-3,699692,57,05
BUS01,2025-05-15T12:38:00,40,421756,-3,699644,0,92
BUS01,2025-05-15T12:39:00,40,421730,-3,699354,19,24
BUS01,2025-05-15T12:40:00,40,421239,-3,699685,15,69
BUS01,2025-05-15T12:41:00,40,420998,-3,699860,0,00
BUS01,2025-05-15T12:42:00,40,420904,-3,699554,52,81
BUS01,2025-05-15T12:43:00,40,421049,-3,699986,30,47
BUS01,2025-05-15T12:44:00,40,421387,-3,700264,55,68
BUS01,2025-05-15T12:45:00,40,421084,-3,700576,43,79
BUS01,2025-05-15T12:46:00,40,421363,-3,700922,26,48
BUS01,2025-05-15T12:47:00,40,421716,-3,700658,37,44
BUS01,2025-05-15T12:48:00,40,421916,-3,700444,34,91
BUS01,2025-05-15T12:49:00,40,421861,-3,700748,1,80
BUS01,2025-05-15T12:50:00,40,422095,-3,700644,15,74
BUS01,2025-05-15T12:51:00,40,421835,-3,700668,44,60
BUS01,2025-05-15T12:52:00,40,421770,-3,700650,40,19
BUS01,2025-05-15T12:53:00,40,422261,-3,700386,7,69
BUS01,2025-05-15T12:54:00,40,422682,-3,700057,20,12
BUS01,2025-05-15T12:55:00,40,422510,-3,700081,11,59
BUS01,2025-05-15T12:56:00,40,422246,-3,700525,14,32
BUS01,2025-05-15T12:57:00,40,422011,-3,701011,0,00
BUS01,2025-05-15T12:58:00,40,421695,-3,701334,0,00
BUS01,2025-05-15T12:59:00,40,421553,-3,701331,57,41
BUS01,2025-05-15T13:00:00,40,421227,-3,701231,45,04
BUS01,2025-05-15T13:01:00,40,421157,-3,701257,30,66
BUS01,2025-05-15T13:02:00,40,420786,-3,701295,20,68
BUS01,2025-05-15T13:03:00,40,421267,-3,701394,47,09
BUS01,2025-05-15T13:04:00,40,420861,-3,701586,27,66
BUS01,2025-05-15T13:05:00,40,421271,-3,701169,58,60
BUS01,2025-05-15T13:06:00,40,421748,-3,701435,23,45
BUS01,2025-05-15T13:07:00,40,421684,-3,701485,59,25
BUS01,2025-05-15T13:08:00,40,421781,-3,701377,2,68
BUS01,2025-05-15T13:09:00,40,422175,-3,701591,9,90
BUS01,2025-05-15T13:10:00,40,422308,-3,701679,12,73
BUS01,2025-05-15T13:11:00,40,422419,-3,702139,53,32
BUS01,2025-05-15T13:12:00,40,422384,-3,702069,16,67
BUS02,2025-05-15T12:13:00,40,419186,-3,696098,37,54
BUS02,2025-05-15T12:14:00,40,419603,-3,695978,13,58
BUS02,2025-05-15T12:15:00,40,419267,-3,696239,7,57
BUS02,2025-05-15T12:16:00,40,419748,-3,695862,40,20
BUS02,2025-05-15T12:17:00,40,420230,-3,696221,6,95
BUS02,2025-05-15T12:18:00,40,420597,-3,695924,49,57
BUS02,2025-05-15T12:19:00,40,420256,-3,695521,6,24
BUS02,2025-05-15T12:20:00,40,419789,-3,695435,53,68
BUS02,2025-05-15T12:21:00,40,419484,-3,695494,5,84
BUS02,2025-05-15T12:22:00,40,419522,-3,695500,3,93
BUS02,2025-05-15T12:23:00,40,419117,-3,695724,15,46
BUS02,2025-05-15T12:24:00,40,418753,-3,696155,47,72
BUS02,2025-05-15T12:25:00,40,418489,-3,695728,17,71
BUS02,2025-05-15T12:26:00,40,418817,-3,695442,55,46
BUS02,2025-05-15T12:27:00,40,418357,-3,695632,12,05
BUS02,2025-05-15T12:28:00,40,418206,-3,696000,29,06
BUS02,2025-05-15T12:29:00,40,417916,-3,696202,43,28
BUS02,2025-05-15T12:30:00,40,418217,-3,696038,44,93
BUS02,2025-05-15T12:31:00,40,418479,-3,695914,5,29
BUS02,2025-05-15T12:32:00,40,418617,-3,696209,30,06
BUS02,2025-05-15T12:33:00,40,418417,-3,695925,20,94
BUS02,2025-05-15T12:34:00,40,418433,-3,696017,39,15
BUS02,2025-05-15T12:35:00,40,418266,-3,696175,0,00
BUS02,2025-05-15T12:36:00,40,418253,-3,696490,7,02
BUS02,2025-05-15T12:37:00,40,418578,-3,696006,10,81
BUS02,2025-05-15T12:38:00,40,418872,-3,696309,47,72
BUS02,2025-05-15T12:39:00,40,418503,-3,695978,38,41
BUS02,2025-05-15T12:40:00,40,418596,-3,696436,19,71
