busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T11:44:00,40,417186,-3,700054,2,98
BUS01,2025-05-15T11:45:00,40,417198,-3,699769,43,73
BUS01,2025-05-15T11:46:00,40,417467,-3,700230,46,34
BUS01,2025-05-15T11:47:00,40,417876,-3,699835,35,14
BUS01,2025-05-15T11:48:00,40,418350,-3,700135,16,49
BUS01,2025-05-15T11:49:00,40,418361,-3,700340,17,32
BUS01,2025-05-15T11:50:00,40,418243,-3,700579,1,58
BUS01,2025-05-15T11:51:00,40,418005,-3,700929,48,07
BUS01,2025-05-15T11:52:00,40,418192,-3,701119,27,78
BUS01,2025-05-15T11:53:00,40,417884,-3,701560,21,76
BUS01,2025-05-15T11:54:00,40,418047,-3,701841,21,93
BUS01,2025-05-15T11:55:00,40,417550,-3,701690,19,26
BUS01,2025-05-15T11:56:00,40,417986,-3,701879,9,25
BUS01,2025-05-15T11:57:00,40,418401,-3,701451,54,37
BUS01,2025-05-15T11:58:00,40,418190,-3,701728,8,39
BUS01,2025-05-15T11:59:00,40,418345,-3,701577,58,61
BUS01,2025-05-15T12:00:00,40,418331,-3,701736,25,69
BUS01,2025-05-15T12:01:00,40,418253,-3,701725,33,12
BUS01,2025-05-15T12:02:00,40,418218,-3,701601,46,79
BUS01,2025-05-15T12:03:00,40,417748,-3,701659,2,43
BUS01,2025-05-15T12:04:00,40,417939,-3,701975,1,04
BUS01,2025-05-15T12:05:00,40,418436,-3,701929,10,63
BUS01,2025-05-15T12:06:00,40,418911,-3,702075,44,87
BUS01,2025-05-15T12:07:00,40,419206,-3,702446,30,29
BUS01,2025-05-15T12:08:00,40,418922,-3,702473,4,11
BUS01,2025-05-15T12:09:00,40,419131,-3,702568,50,75
BUS01,2025-05-15T12:10:00,40,419581,-3,702935,19,82
BUS01,2025-05-15T12:11:00,40,419175,-3,703170,8,65
BUS01,2025-05-15T12:12:00,40,419100,-3,702675,53,45
BUS01,2025-05-15T12:13:00,40,418794,-3,702975,44,19
BUS01,2025-05-15T12:14:00,40,418356,-3,702928,27,84
BUS01,2025-05-15T12:15:00,40,417904,-3,702539,54,97
BUS01,2025-05-15T12:16:00,40,417856,-3,702359,12,36
BUS01,2025-05-15T12:17:00,40,417767,-3,702580,20,26
BUS01,2025-05-15T12:18:00,40,418259,-3,702134,1,84
BUS01,2025-05-15T12:19:00,40,418272,-3,702370,36,89
BUS01,2025-05-15T12:20:00,40,418094,-3,702192,57,61
BUS01,2025-05-15T12:21:00,40,417725,-3,702399,28,45
BUS01,2025-05-15T12:22:00,40,418054,-3,702697,7,78
BUS01,2025-05-15T12:23:00,40,418371,-3,702240,7,96
BUS01,2025-05-15T12:24:00,40,417871,-3,702201,37,42
BUS01,2025-05-15T12:25:00,40,417938,-3,702130,35,54
BUS01,2025-05-15T12:26:00,40,417941,-3,701816,45,93
BUS01,2025-05-15T12:27:00,40,417848,-3,701531,14,01
BUS01,2025-05-15T12:28:00,40,418132,-3,701992,7,73
BUS01,2025-05-15T12:29:00,40,418177,-3,702409,11,80
BUS01,2025-05-15T12:30:00,40,417972,-3,702286,8,81
BUS01,2025-05-15T12:31:00,40,417852,-3,702034,21,81
BUS01,2025-05-15T12:32:00,40,417502,-3,702064,9,57
BUS01,2025-05-15T12:33:00,40,417992,-3,702547,22,91
BUS01,2025-05-15T12:34:00,40,417581,-3,702517,24,79
BUS01,2025-05-15T12:35:00,40,417854,-3,702859,45,82
BUS01,2025-05-15T12:36:00,40,418253,-3,702915,24,77
BUS01,2025-05-15T12:37:00,40,417911,-3,702653,3,54
BUS01,2025-05-15T12:38:00,40,417595,-3,703083,2,98
BUS01,2025-05-15T12:39:00,40,417297,-3,702793,57,77
BUS01,2025-05-15T12:40:00,40,417125,-3,703071,42,18
BUS01,2025-05-15T12:41:00,40,416707,-3,702598,42,81
BUS01,2025-05-15T12:42:00,40,416510,-3,702571,33,38
BUS01,2025-05-15T12:43:00,40,416067,-3,702638,38,86
BUS02,2025-05-15T11:44:00,40,420408,-3,703637,28,96
