busId,timestamp,latitude,longitude,speed
busId,timestamp,0,000000,0,000000,0,00
BUS01,2025-05-15T12:00:00,40,420989,-3,695312,41,84
BUS01,2025-05-15T12:01:00,40,420939,-3,695422,46,65
BUS01,2025-05-15T12:02:00,40,420910,-3,695379,9,71
BUS01,2025-05-15T12:03:00,40,421331,-3,695665,41,60
BUS01,2025-05-15T12:04:00,40,421089,-3,695532,53,23
BUS01,2025-05-15T12:05:00,40,420665,-3,695360,2,49
BUS01,2025-05-15T12:06:00,40,420761,-3,695229,8,70
BUS01,2025-05-15T12:07:00,40,420336,-3,695087,0,00
BUS01,2025-05-15T12:08:00,40,420620,-3,694867,20,91
BUS01,2025-05-15T12:09:00,40,420728,-3,694942,19,15
BUS01,2025-05-15T12:10:00,40,420533,-3,695322,6,41
BUS01,2025-05-15T12:11:00,40,420380,-3,695096,54,12
BUS01,2025-05-15T12:12:00,40,420279,-3,695102,22,20
BUS01,2025-05-15T12:13:00,40,420463,-3,695093,40,77
BUS01,2025-05-15T12:14:00,40,420024,-3,694776,41,97
BUS01,2025-05-15T12:15:00,40,419923,-3,694369,26,11
BUS01,2025-05-15T12:16:00,40,419425,-3,694662,1,50
BUS01,2025-05-15T12:17:00,40,419461,-3,694916,54,43
BUS01,2025-05-15T12:18:00,40,419190,-3,694490,50,59
BUS01,2025-05-15T12:19:00,40,418889,-3,694334,56,31
BUS01,2025-05-15T12:20:00,40,419181,-3,694221,9,26
BUS01,2025-05-15T12:21:00,40,419608,-3,694235,18,68
BUS01,2025-05-15T12:22:00,40,420014,-3,694139,30,83
BUS01,2025-05-15T12:23:00,40,420397,-3,694087,53,03
BUS01,2025-05-15T12:24:00,40,420863,-3,694223,2,28
BUS01,2025-05-15T12:25:00,40,421173,-3,694619,39,22
BUS01,2025-05-15T12:26:00,40,420965,-3,694690,27,67
BUS01,2025-05-15T12:27:00,40,421449,-3,694370,13,92
BUS01,2025-05-15T12:28:00,40,421338,-3,694093,46,88
BUS01,2025-05-15T12:29:00,40,420941,-3,694055,0,00
BUS01,2025-05-15T12:30:00,40,421267,-3,693637,52,07
BUS01,2025-05-15T12:31:00,40,421671,-3,694101,55,15
BUS01,2025-05-15T12:32:00,40,421494,-3,694152,36,00
BUS01,2025-05-15T12:33:00,40,421901,-3,694501,19,24
BUS01,2025-05-15T12:34:00,40,421564,-3,694581,3,50
BUS01,2025-05-15T12:35:00,40,421412,-3,694601,35,64
BUS01,2025-05-15T12:36:00,40,421218,-3,694312,32,60
BUS01,2025-05-15T12:37:00,40,421034,-3,694164,26,25
BUS01,2025-05-15T12:38:00,40,421389,-3,693899,49,77
BUS01,2025-05-15T12:39:00,40,421354,-3,693432,36,80
BUS01,2025-05-15T12:40:00,40,421515,-3,693514,32,74
BUS01,2025-05-15T12:41:00,40,421938,-3,693606,37,14
BUS01,2025-05-15T12:42:00,40,421829,-3,693149,1,53
BUS01,2025-05-15T12:43:00,40,422109,-3,692847,32,31
BUS01,2025-05-15T12:44:00,40,421977,-3,693119,54,34
BUS01,2025-05-15T12:45:00,40,421946,-3,693437,27,28
BUS01,2025-05-15T12:46:00,40,422382,-3,693484,36,24
BUS01,2025-05-15T12:47:00,40,421985,-3,693625,52,11
BUS01,2025-05-15T12:48:00,40,421872,-3,693896,51,94
BUS01,2025-05-15T12:49:00,40,421593,-3,694113,38,16
BUS01,2025-05-15T12:50:00,40,421110,-3,694539,59,23
BUS01,2025-05-15T12:51:00,40,421599,-3,694150,49,40
BUS01,2025-05-15T12:52:00,40,421413,-3,693898,23,17
BUS01,2025-05-15T12:53:00,40,421277,-3,693598,37,70
BUS01,2025-05-15T12:54:00,40,420842,-3,693251,31,93
BUS01,2025-05-15T12:55:00,40,420423,-3,693553,41,31
BUS01,2025-05-15T12:56:00,40,420702,-3,693464,7,52
BUS01,2025-05-15T12:57:00,40,420530,-3,693167,55,49
BUS01,2025-05-15T12:58:00,40,420935,-3,693491,54,98
BUS01,2025-05-15T12:59:00,40,421286,-3,693053,0,00
BUS02,2025-05-15T12:00:00,40,418402,-3,694496,27,86
BUS02,2025-05-15T12:01:00,40,417975,-3,694117,33,04
BUS02,2025-05-15T12:02:00,40,417655,-3,693741,25,64
BUS02,2025-05-15T12:03:00,40,417304,-3,694087,37,35
BUS02,2025-05-15T12:04:00,40,417528,-3,694198,55,98
BUS02,2025-05-15T12:05:00,40,417231,-3,693717,10,03
BUS02,2025-05-15T12:06:00,40,417430,-3,693818,8,47
BUS02,2025-05-15T12:07:00,40,417595,-3,694163,55,35
BUS02,2025-05-15T12:08:00,40,417177,-3,694475,16,52
BUS02,2025-05-15T12:09:00,40,417092,-3,694231,29,04
BUS02,2025-05-15T12:10:00,40,416960,-3,694265,48,73
