busId,timestamp,latitude,longitude,speed
BUS01,2025-05-15T12:21:00,40,419264,-3,703323,43,48
BUS01,2025-05-15T12:22:00,40,419657,-3,703669,28,16
BUS01,2025-05-15T12:23:00,40,419932,-3,703406,31,82
BUS01,2025-05-15T12:24:00,40,419632,-3,703265,0,00
BUS01,2025-05-15T12:25:00,40,419694,-3,703513,29,73
BUS01,2025-05-15T12:26:00,40,419249,-3,703686,16,02
BUS01,2025-05-15T12:27:00,40,419260,-3,703690,3,90
BUS01,2025-05-15T12:28:00,40,419136,-3,703230,3,78
BUS01,2025-05-15T12:29:00,40,418704,-3,702996,31,80
BUS01,2025-05-15T12:30:00,40,418436,-3,703483,1,88
BUS01,2025-05-15T12:31:00,40,418643,-3,703579,58,54
BUS01,2025-05-15T12:32:00,40,418430,-3,703877,35,08
BUS01,2025-05-15T12:33:00,40,418538,-3,703456,1,03
BUS01,2025-05-15T12:34:00,40,418311,-3,703320,6,49
BUS01,2025-05-15T12:35:00,40,418703,-3,703265,58,05
BUS01,2025-05-15T12:36:00,40,419201,-3,703347,55,00
BUS01,2025-05-15T12:37:00,40,419183,-3,703833,55,59
BUS01,2025-05-15T12:38:00,40,419623,-3,703433,19,69
BUS01,2025-05-15T12:39:00,40,419826,-3,703750,54,28
BUS01,2025-05-15T12:40:00,40,419860,-3,703841,51,02
BUS01,2025-05-15T12:41:00,40,419628,-3,703707,23,58
BUS01,2025-05-15T12:42:00,40,420119,-3,703926,56,60
BUS01,2025-05-15T12:43:00,40,420001,-3,703853,56,81
BUS01,2025-05-15T12:44:00,40,419908,-3,704111,32,22
BUS01,2025-05-15T12:45:00,40,420212,-3,703869,13,48
BUS01,2025-05-15T12:46:00,40,420257,-3,703457,41,83
BUS01,2025-05-15T12:47:00,40,420338,-3,703058,31,34
BUS01,2025-05-15T12:48:00,40,420067,-3,702962,0,00
BUS01,2025-05-15T12:49:00,40,420301,-3,702627,4,63
BUS01,2025-05-15T12:50:00,40,420583,-3,702366,48,35
BUS01,2025-05-15T12:51:00,40,420195,-3,702755,29,67
BUS01,2025-05-15T12:52:00,40,420029,-3,702742,26,57
BUS01,2025-05-15T12:53:00,40,419981,-3,702391,37,22
BUS01,2025-05-15T12:54:00,40,420400,-3,702106,41,13
BUS01,2025-05-15T12:55:00,40,420761,-3,702362,31,66
BUS01,2025-05-15T12:56:00,40,421099,-3,702573,42,73
BUS01,2025-05-15T12:57:00,40,420682,-3,702178,41,72
BUS01,2025-05-15T12:58:00,40,420529,-3,702355,33,68
BUS01,2025-05-15T12:59:00,40,420207,-3,702686,19,01
BUS01,2025-05-15T13:00:00,40,419885,-3,703163,5,84
BUS01,2025-05-15T13:01:00,40,420144,-3,703641,44,73
BUS01,2025-05-15T13:02:00,40,419933,-3,703498,48,02
BUS01,2025-05-15T13:03:00,40,419526,-3,703681,2,00
BUS01,2025-05-15T13:04:00,40,419424,-3,703769,43,85
BUS01,2025-05-15T13:05:00,40,419363,-3,703481,41,89
BUS01,2025-05-15T13:06:00,40,419360,-3,703537,0,00
BUS01,2025-05-15T13:07:00,40,419543,-3,703848,6,54
BUS01,2025-05-15T13:08:00,40,419312,-3,703428,45,81
BUS01,2025-05-15T13:09:00,40,419219,-3,703019,22,20
BUS01,2025-05-15T13:10:00,40,419562,-3,703270,29,99
BUS01,2025-05-15T13:11:00,40,419187,-3,703246,47,20
BUS01,2025-05-15T13:12:00,40,418990,-3,703321,24,42
BUS01,2025-05-15T13:13:00,40,419403,-3,703281,0,29
BUS01,2025-05-15T13:14:00,40,419240,-3,703659,4,42
BUS01,2025-05-15T13:15:00,40,419024,-3,703245,52,89
BUS01,2025-05-15T13:16:00,40,418589,-3,703499,34,57
BUS01,2025-05-15T13:17:00,40,419088,-3,703418,25,35
BUS01,2025-05-15T13:18:00,40,418750,-3,703433,9,69
BUS01,2025-05-15T13:19:00,40,418673,-3,703472,6,33
BUS01,2025-05-15T13:20:00,40,418214,-3,703611,41,02
